job,out_file,err_file,failed,error_type,out_preview,err_preview
planned_T1781_5801590,planned_T1781_5801590.out,planned_T1781_5801590.err,True,NullPointerException,"Running T1781 on lm4-w002 at Thu Feb 19 14:17:51 CET 2026
Game: Slimetrail
Variant: UCB1 tuned | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c","MCTS error in game: Slimetrail
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils."
planned_T1782_5801591,planned_T1782_5801591.out,planned_T1782_5801591.err,False,,"Running T1782 on lm4-w002 at Thu Feb 19 14:17:51 CET 2026
Game: Dash Guti
Variant: UCB1 GRAVE | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T1783_5801592,planned_T1783_5801592.out,planned_T1783_5801592.err,True,NullPointerException,"Running T1783 on lm4-w008 at Thu Feb 19 14:17:51 CET 2026
Game: Liu Tsi
Variant: McGRAVE | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem","MCTS error in game: Liu Tsi
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIU"
planned_T1784_5801593,planned_T1784_5801593.out,planned_T1784_5801593.err,False,,"Running T1784 on lm4-w008 at Thu Feb 19 14:17:51 CET 2026
Game: Jeu de Renard (Two Foxes)
Variant: UCB1 GRAVE | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
E",
planned_T1785_5801594,planned_T1785_5801594.out,planned_T1785_5801594.err,True,Game exceeded time limit after 691 decisions,"Running T1785 on lm4-w008 at Thu Feb 19 14:17:51 CET 2026
Game: Abak
Variant: Alpha-Beta | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, ","Game exceeded time limit after 691 decisions
Game exceeded time limit after 686 decisions
Game exceeded time limit after 678 decisions
Game exceeded time limit after 695 decisions
Game exceeded time l"
planned_T1786_5801595,planned_T1786_5801595.out,planned_T1786_5801595.err,True,NullPointerException,"Running T1786 on lm4-w008 at Thu Feb 19 14:17:51 CET 2026
Game: El-Mthaltha
Variant: ExIt | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c","MCTS error in game: El-Mthaltha
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return v"
planned_T1787_5801596,planned_T1787_5801596.out,planned_T1787_5801596.err,True,NullPointerException,"Running T1787 on lm4-w008 at Thu Feb 19 14:17:51 CET 2026
Game: Wari (Alignment)
Variant: Progressive Bias | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estim","MCTS error in game: Wari (Alignment)
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at "
planned_T1788_5801597,planned_T1788_5801597.out,planned_T1788_5801597.err,False,,"Running T1788 on lm4-w008 at Thu Feb 19 14:17:51 CET 2026
Game: La'b Akila
Variant: Progressive History | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated",
planned_T1789_5801598,planned_T1789_5801598.out,planned_T1789_5801598.err,True,NullPointerException,"Running T1789 on lm4-w008 at Thu Feb 19 14:17:51 CET 2026
Game: La'b Akila
Variant: Progressive Widening | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Es","MCTS error in game: La'b Akila
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils."
planned_T178_5799987,planned_T178_5799987.out,planned_T178_5799987.err,True,Game exceeded time limit after 898 decisions,"Running T178 on lm4-w034 at Thu Feb 19 13:04:05 CET 2026
Game: Tibetan Jiuqi
Variant: UCB1 GRAVE | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated","Game exceeded time limit after 898 decisions
"
planned_T1790_5801599,planned_T1790_5801599.out,planned_T1790_5801599.err,True,NullPointerException,"Running T1790 on lm4-w002 at Thu Feb 19 14:18:21 CET 2026
Game: Dongjintian
Variant: AG0 | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, m","MCTS error in game: Dongjintian
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return v"
planned_T1791_5801600,planned_T1791_5801600.out,planned_T1791_5801600.err,False,,"Running T1791 on lm4-w002 at Thu Feb 19 14:18:21 CET 2026
Game: NoGo
Variant: Implicit Minimax | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, m",
planned_T1792_5801601,planned_T1792_5801601.out,planned_T1792_5801601.err,False,,"Running T1792 on lm4-w008 at Thu Feb 19 14:18:21 CET 2026
Game: BlooGo
Variant: Progressive Widening | MAST | Heuristic | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: c",
planned_T1793_5801602,planned_T1793_5801602.out,planned_T1793_5801602.err,False,,"Running T1793 on lm4-w026 at Thu Feb 19 14:18:21 CET 2026
Game: Challis Ghutia
Variant: UCB1 | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T1794_5801603,planned_T1794_5801603.out,planned_T1794_5801603.err,True,NullPointerException,"Running T1794 on lm4-w026 at Thu Feb 19 14:18:21 CET 2026
Game: Wrigglers Squared
Variant: AG0 | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: Wrigglers Squared
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the re"
planned_T1795_5801604,planned_T1795_5801604.out,planned_T1795_5801604.err,False,,"Running T1795 on lm4-w016 at Thu Feb 19 12:58:05 CET 2026
Game: Patok
Variant: Alpha-Beta | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem",
planned_T1796_5801605,planned_T1796_5801605.out,planned_T1796_5801605.err,False,,"Running T1796 on lm4-w026 at Thu Feb 19 14:18:21 CET 2026
Game: Tuknanavuhpi
Variant: McGRAVE | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7",
planned_T1797_5801606,planned_T1797_5801606.out,planned_T1797_5801606.err,False,,"Running T1797 on lm4-w032 at Thu Feb 19 14:18:21 CET 2026
Game: Epoxy
Variant: Alpha-Beta | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ",
planned_T1798_5801607,planned_T1798_5801607.out,planned_T1798_5801607.err,False,,"Running T1798 on lm4-w032 at Thu Feb 19 14:18:21 CET 2026
Game: Dogtown Clans
Variant: Progressive Widening | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Esti",
planned_T1799_5801608,planned_T1799_5801608.out,planned_T1799_5801608.err,False,,"Running T1799 on lm4-w032 at Thu Feb 19 14:18:21 CET 2026
Game: Dogtown Clans
Variant: McGRAVE | NST | Score Bounded | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated:",
planned_T179_5799988,planned_T179_5799988.out,planned_T179_5799988.err,False,,"Running T179 on lm4-w002 at Thu Feb 19 12:48:34 CET 2026
Game: Short Assize
Variant: McBRAVE | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, ",
planned_T17_5799826,planned_T17_5799826.out,planned_T17_5799826.err,True,NullPointerException,"Running T17 on lm4-w003 at Thu Feb 19 12:46:03 CET 2026
Game: Ringo
Variant: Alpha-Beta | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=","MCTS error in game: Ringo
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUti"
planned_T1800_5801609,planned_T1800_5801609.out,planned_T1800_5801609.err,False,,"Running T1800 on lm4-w032 at Thu Feb 19 14:18:21 CET 2026
Game: Equi Game System
Variant: UCB1 | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpu",
planned_T1801_5801610,planned_T1801_5801610.out,planned_T1801_5801610.err,True,NullPointerException,"Running T1801 on lm4-w002 at Thu Feb 19 14:18:51 CET 2026
Game: Salta
Variant: ExIt | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=8G, time","MCTS error in game: Salta
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value o"
planned_T1802_5801611,planned_T1802_5801611.out,planned_T1802_5801611.err,False,,"Running T1802 on lm4-w002 at Thu Feb 19 14:18:51 CET 2026
Game: Chains of Thought
Variant: McBRAVE | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4",
planned_T1803_5801612,planned_T1803_5801612.out,planned_T1803_5801612.err,True,NullPointerException,"Running T1803 on lm4-w008 at Thu Feb 19 14:18:51 CET 2026
Game: Los Alamos Chess
Variant: Progressive Bias | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
E","MCTS error in game: Los Alamos Chess
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at "
planned_T1804_5801613,planned_T1804_5801613.out,planned_T1804_5801613.err,False,,"Running T1804 on lm4-w008 at Thu Feb 19 14:18:51 CET 2026
Game: Wrigglers
Variant: UCB1 GRAVE | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus",
planned_T1805_5801614,planned_T1805_5801614.out,planned_T1805_5801614.err,True,NullPointerException,"Running T1805 on lm4-w008 at Thu Feb 19 14:18:51 CET 2026
Game: Njombwa (Two Counters)
Variant: Noisy AG0 | NST | Heuristic | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Est","MCTS error in game: Njombwa (Two Counters)
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because t"
planned_T1806_5801615,planned_T1806_5801615.out,planned_T1806_5801615.err,False,,"Running T1806 on lm4-w008 at Thu Feb 19 14:18:51 CET 2026
Game: Muvalavala (Quioco)
Variant: Alpha-Beta | MAST | AlphaGo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1807_5801616,planned_T1807_5801616.out,planned_T1807_5801616.err,False,,"Running T1807 on lm4-w008 at Thu Feb 19 14:18:51 CET 2026
Game: Shafran Chess
Variant: Progressive History | Random | AlphaGo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1808_5801617,planned_T1808_5801617.out,planned_T1808_5801617.err,False,,"Running T1808 on lm4-w008 at Thu Feb 19 14:18:51 CET 2026
Game: Shafran Chess
Variant: Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Es",
planned_T1809_5801618,planned_T1809_5801618.out,planned_T1809_5801618.err,False,,"Running T1809 on lm4-w026 at Thu Feb 19 14:18:51 CET 2026
Game: Garrisons
Variant: UCB1 tuned | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimate",
planned_T180_5799989,planned_T180_5799989.out,planned_T180_5799989.err,True,NullPointerException,"Running T180 on lm4-w027 at Thu Feb 19 13:04:35 CET 2026
Game: Ikh Buga
Variant: Progressive Bias | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated:","MCTS error in game: Ikh Buga
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AI"
planned_T1810_5801619,planned_T1810_5801619.out,planned_T1810_5801619.err,True,NullPointerException,"Running T1810 on lm4-w026 at Thu Feb 19 14:18:51 CET 2026
Game: Nerenchi Keliya
Variant: Noisy AG0 | Random | MonteCarlo | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=","MCTS error in game: Nerenchi Keliya
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the retu"
planned_T1811_5801620,planned_T1811_5801620.out,planned_T1811_5801620.err,True,NullPointerException,"Running T1811 on lm4-w002 at Thu Feb 19 14:19:21 CET 2026
Game: Bis Gutiya
Variant: Progressive History | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Est","MCTS error in game: Bis Gutiya
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils."
planned_T1812_5801621,planned_T1812_5801621.out,planned_T1812_5801621.err,True,NullPointerException,"Running T1812 on lm4-w002 at Thu Feb 19 14:19:21 CET 2026
Game: Thales
Variant: ExIt | Random | Qualitative | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7G, ti","MCTS error in game: Thales
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1813_5801622,planned_T1813_5801622.out,planned_T1813_5801622.err,True,NullPointerException,"Running T1813 on lm4-w008 at Thu Feb 19 14:19:21 CET 2026
Game: Root
Variant: Progressive Widening | NST | Qualitative | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimate","MCTS error in game: Root
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUtil"
planned_T1814_5801623,planned_T1814_5801623.out,planned_T1814_5801623.err,True,NullPointerException,"Running T1814 on lm4-w026 at Thu Feb 19 14:19:21 CET 2026
Game: Egara Guti
Variant: McGRAVE | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, ","MCTS error in game: Egara Guti
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils."
planned_T1815_5801624,planned_T1815_5801624.out,planned_T1815_5801624.err,False,,"Running T1815 on lm4-w026 at Thu Feb 19 14:19:21 CET 2026
Game: Dama (Kenya)
Variant: McBRAVE | Random | Score Bounded | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4,",
planned_T1816_5801625,planned_T1816_5801625.out,planned_T1816_5801625.err,True,NullPointerException,"Running T1816 on lm4-w034 at Thu Feb 19 14:19:21 CET 2026
Game: Thales
Variant: AG0 | NST | MonteCarlo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, mem=7","MCTS error in game: Thales
java.lang.NullPointerException: Cannot invoke ""policies.Policy.computeDistribution(other.context.Context, main.collections.FastArrayList, boolean)"" because the return value "
planned_T1817_5801626,planned_T1817_5801626.out,planned_T1817_5801626.err,False,,"Running T1817 on lm4-w022 at Thu Feb 19 12:58:05 CET 2026
Game: Dig Dig
Variant: McBRAVE | MAST | MonteCarlo | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=5, mem=",
planned_T1818_5801627,planned_T1818_5801627.out,planned_T1818_5801627.err,False,,"Running T1818 on lm4-w034 at Thu Feb 19 14:19:21 CET 2026
Game: Bis Gutiya
Variant: Progressive Widening | Random | Heuristic | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1819_5801628,planned_T1819_5801628.out,planned_T1819_5801628.err,False,,"Running T1819 on lm4-w034 at Thu Feb 19 14:19:21 CET 2026
Game: Tuknanavuhpi
Variant: Implicit Minimax | MAST | Score Bounded | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estima",
planned_T181_5799990,planned_T181_5799990.out,planned_T181_5799990.err,True,NullPointerException,"Running T181 on lm4-w002 at Thu Feb 19 13:04:35 CET 2026
Game: Hus (Nama)
Variant: Progressive Widening | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimat","MCTS error in game: Hus (Nama)
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils."
planned_T1820_5801629,planned_T1820_5801629.out,planned_T1820_5801629.err,False,,"Running T1820 on lm4-w034 at Thu Feb 19 14:19:21 CET 2026
Game: Tuknanavuhpi
Variant: UCB1 | NST | Implicit Minimax | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: ",
planned_T1821_5801630,planned_T1821_5801630.out,planned_T1821_5801630.err,False,,"Running T1821 on lm4-w034 at Thu Feb 19 14:19:21 CET 2026
Game: Gabata (Adegrat)
Variant: UCB1 tuned | Random | Implicit Minimax | Robust
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimate",
planned_T1822_5801631,planned_T1822_5801631.out,planned_T1822_5801631.err,True,NullPointerException,"Running T1822 on lm4-w002 at Thu Feb 19 14:19:51 CET 2026
Game: Abak
Variant: Progressive Bias | NST | AlphaGo | Proportional Exp
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=","MCTS error in game: Abak
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils.AIUtil"
planned_T1823_5801632,planned_T1823_5801632.out,planned_T1823_5801632.err,True,NullPointerException,"Running T1823 on lm4-w008 at Thu Feb 19 14:19:51 CET 2026
Game: Koti Keliya
Variant: UCB1 | MAST | Qualitative | MaxAvgScore
Meta: moveTime=0.2, gamesPerMatchup=10, maxMoves=1000
Estimated: cpus=4, me","MCTS error in game: Koti Keliya
java.lang.NullPointerException: Cannot invoke ""metadata.ai.heuristics.Heuristics.computeValue(other.context.Context, int, float)"" because ""heuristics"" is null
	at utils"
